branch	class	ahead	behind	last_commit	open_pr	unique_patchids_not_upstream	unique_patchids_not_upstream_or_main	in_main	unique_commits	unique_nonmerge_commits	empty_diff_commits	name_issue	name_issue_seen_upstream	tip_sha	tip_subject
fix/2462-2463-expires-at-utc-ceiling	4-UNMERGED	2	2	2026-09-13	0	2	2	0	2	2	0	2462	1	5b180c9d3	test(qual-10): #2462/#2463 lockstep ceiling for migrations.rs (7_300 -> 7_440)
fix/2486-signing-posture	4-UNMERGED	2	1357	2026-08-11	0	2	2	0	2	2	0	2486	1	3cf5071da	fix(#2486): cite real vote record, explicit fail-closed registry guard, N1-N3 fixes
fix/2587-async-autotag-write	4-UNMERGED	3	1354	2026-08-12	0	2	2	0	3	2	0	2587	1	dc54c39b0	Merge remote-tracking branch 'origin/release/v1.0.0' into fix/2587-async-autotag-write
fix/2710-2720-fed-pending-identity-quorum	4-UNMERGED	3	1422	2026-08-07	0	2	2	0	3	3	1	2710	1	35fa18c5d	ci: strip CHANGELOG for conflict-free batch drain (entry re-added in the drain CHANGELOG PR) [2753]
fix/2713-claims-gate-fail-closed	4-UNMERGED	2	1430	2026-08-06	0	2	2	0	2	2	0	2713	1	5c62bcd92	chore(repo): union-merge CHANGELOG.md to eliminate the recurring [Unreleased]-append conflict
fix/2716-erasure-restore-race	4-UNMERGED	2	1422	2026-08-07	0	2	2	0	2	2	0	2716	1	454ed5d69	ci: strip CHANGELOG for conflict-free batch drain (entry re-added in the drain CHANGELOG PR) [2754]
fix/2728-2729-release-html-ssot	4-UNMERGED	2	1422	2026-08-07	0	2	2	0	2	2	0	2728	1	4ea387581	ci: strip CHANGELOG for conflict-free batch drain (entry re-added in the drain CHANGELOG PR) [2749]
fix/2860-fed-consolidate-converge	4-UNMERGED	3	1383	2026-08-10	0	2	2	0	3	2	0	2860	1	03b1d9eb4	Merge remote-tracking branch 'origin/release/v1.0.0' into fix/2860-fed-consolidate-converge
fix/3350-check-duplicate-failclosed	4-UNMERGED	2	536	2026-09-03	0	2	2	0	2	2	0	3350	0	a3d0f1e89	fix(dedup): an empty candidate scope is an evaluated verdict, not a degraded one (#3350)
fix/3380-consolidate-caller-owns-source-v2	4-UNMERGED	2	236	2026-09-09	0	2	2	0	2	2	0	3380	1	be6be261b	fix(consolidate): apply current caller visibility across existing surfaces (#3380)
fix/3660-read-audit-evidence-v2	4-UNMERGED	2	2	2026-09-14	0	2	2	0	2	2	0	3660	0	c69486456	fix(#3660): last_gap is absent until the first gap; forensic residence is a queue accept; strict kno
fix/3661-restore-evidence	4-UNMERGED	2	2	2026-09-13	0	2	2	0	2	2	0	3661	0	801a92191	fix(#3661): review rework — the evidence journal is never rewritten; import state lives in a sidecar
fix/3662-nonce-cache-health-v2	4-UNMERGED	2	2	2026-09-14	0	2	2	0	2	2	0	3662	1	27066f8a5	fix(#3662): last_persisted_at_seconds is absent until the first successful write; drop the racy glob
fix/3730-inbox-drain-not-touch-r1	4-UNMERGED	62	2	2026-09-14	0	2	2	0	62	50	0	3730	1	bd1d41e79	sdk(#3730): drop the inbox `read` field from the TypeScript and Python models; document unread_only 
fix/3730-inbox-drain-not-touch-r4	4-UNMERGED	197	2	2026-09-15	0	2	2	0	197	155	1	3730	1	14748e776	test(#3730): the postgres drain pin reads the archive through a probe store, not the admin-only rout
fix/3730-inbox-drain-not-touch-r5	4-UNMERGED	199	2	2026-09-15	0	2	2	0	199	157	1	3730	1	0cb42ce43	test(#3730): retarget #3639's two `read`-field pins to the retired marker — the reconciliation the l
fix/3733-keydir-fixtures-guard-r1	4-UNMERGED	53	2	2026-09-14	0	2	2	0	53	42	0	3733	1	c387136e0	ci(#3733): declare test-keydir-mode-gate in the not-required ledger — a dated decision record, promo
fix/3733-keydir-fixtures-guard-r3	4-UNMERGED	199	2	2026-09-15	0	2	2	0	199	157	1	3733	1	a499b7430	ci(#3733): declare test-keydir-mode-gate in the not-required ledger — a dated decision record, promo
fix/3733-keydir-fixtures-guard-r4	4-UNMERGED	200	2	2026-09-15	0	2	2	0	200	158	1	3733	1	ef9ad26c2	test(#3733): the three key-dir fixtures the v1.0.0 order added after this branch was cut
fix/3733-keydir-fixtures-guard-r5	4-UNMERGED	202	2	2026-09-15	0	2	2	0	202	160	1	3733	1	e2e37f7b0	test(#3733): the three key-dir fixtures the v1.0.0 order added after this branch was cut
fix/determinism-ordering-2602-2615	4-UNMERGED	2	1359	2026-08-11	0	2	2	0	2	2	0	2602	1	091e4d9c6	fix(#2602,#2615): collation-stable postgres tiebreaks close cross-backend order drift
fix/n5-n6-setvar-redact	4-UNMERGED	2894	4646	2026-07-24	0	2	2	0	2894	2625	3	-	-1	5a478c28b	fix(#2387): bound each PEM redaction span to its own BEGIN..END block
fix/pg-pending-timeout-sweep	4-UNMERGED	2897	4646	2026-07-24	0	2	2	0	2897	2627	3	-	-1	21d30fa2f	Merge remote-tracking branch 'origin/release/v1.0.0' into fix/pg-pending-timeout-sweep
fix/pg-put-quota-charge	4-UNMERGED	2899	4646	2026-07-24	0	2	2	0	2899	2629	3	-	-1	78c64216d	test(#2378): cover charge_update_growth trait default (store/mod.rs coverage floor)
rehearsal/v1.0.0-resolved-29	4-UNMERGED	192	2	2026-09-15	0	2	2	0	192	150	1	-	-1	c3ba52943	MERGE-STEP: QUAL-10 merger ceiling bump
campaign/2079-content-patch-cli	4-UNMERGED	2846	4646	2026-07-19	0	1	1	0	2846	2574	3	2079	1	531526a77	chore: merge release/v1.0.0 (post #2231/#2227) — CHANGELOG keep-all
campaign/2221-supersede-archive-parity	4-UNMERGED	2839	4646	2026-07-19	0	1	1	0	2839	2569	3	2221	1	df0bb51b0	Merge remote-tracking branch 'origin/release/v1.0.0' into campaign/2221-supersede-archive-parity
chain/12-publish	4-UNMERGED	41	2	2026-09-13	0	1	1	0	41	31	0	-	-1	37cacaaa5	cert(#3556): VOID the enterprise-federation certificate — the certified surface drifted
docs/c3-cert-55-20check-b	4-UNMERGED	1	809	2026-08-28	0	1	1	0	1	1	0	-	-1	076ebb139	docs(cert): recapture enterprise-fed §2 20-check evidence at f61dcab2
docs/capacity-claims-cert-2869	4-UNMERGED	2	1377	2026-08-10	0	1	1	0	2	1	0	2869	1	7750246bc	Merge remote-tracking branch 'origin/release/v1.0.0' into docs/capacity-claims-cert-2869
docs/rlt-latent-vs-durable	4-UNMERGED	1	2	2026-09-13	0	1	1	0	1	1	0	-	-1	edbbf1e14	docs(reviews): cite Recurrent Looped Transformer, and why latent state is not memory
feat/1803-ironclaw-peerkey	4-UNMERGED	2765	4646	2026-07-16	0	1	1	0	2765	2506	3	1803	1	d815ec107	Merge remote-tracking branch 'origin/release/v1.0.0' into feat/1803-ironclaw-peerkey
feat/1836-six-verb-claim-algebra	4-UNMERGED	2747	4646	2026-07-15	0	1	1	0	2747	2491	3	1836	1	513e35897	feat(#1836): TRACT L1 Claim contract (G22) + non-authoritative ClaimView divergence anchor
feat/1980-signed-rule-pack-template	4-UNMERGED	2747	4646	2026-07-15	0	1	1	0	2747	2491	3	1980	1	1965c2676	feat(#1980): signed-rule-pack refuse-by-default template + workflow docs
feat/1987-bench-baseline-ci	4-UNMERGED	2747	4646	2026-07-15	0	1	1	0	2747	2491	3	1987	1	c3b1633bc	feat(#1987): wire bench --baseline regression guard into CI + baseline recipe
fix/2355-approval-quorum-all-surfaces	4-UNMERGED	2910	4646	2026-07-29	0	1	1	0	2910	2641	3	2355	1	4edccbc2e	fix(#2355): WIP — route every approve surface through verify_quorum (orchestrator-preserved)
fix/2462-2463-expires-at-utc	4-UNMERGED	1	2	2026-09-12	0	1	1	0	1	1	0	2462	1	3250ce647	fix(#2462,#2463): canonical Z v54 backfill + sqlite TTL instant-MAX self-heal
fix/2708-checkpoint-xns-resolution	4-UNMERGED	1	1429	2026-08-06	0	1	1	0	1	1	0	2708	1	62cf6acef	fix(federation): confine inbound checkpoint resolution to the STORED namespace (#2708, CB-3)
fix/2856-fed-consolidate-replicate	4-UNMERGED	3	1384	2026-08-10	0	1	1	0	3	1	0	2856	1	330669fbd	Merge remote-tracking branch 'origin/release/v1.0.0' into fix/2856-fed-consolidate-replicate
fix/3068-empty-chain-watermark-bleed	4-UNMERGED	1	1224	2026-08-19	0	1	1	0	1	1	0	3068	1	a4bf9b8e8	fix(#3068): identity-less audit reader must not bleed a sibling's forensic watermark
fix/3277-config-parse-secret-leak	4-UNMERGED	1	854	2026-08-27	0	1	1	0	1	1	0	3277	1	a34c84088	fix(config): #3277 do not echo api_key on TOML parse error
fix/3341-read-path-serialization	4-UNMERGED	1	604	2026-09-01	0	1	1	0	1	1	0	3341	1	8f74eb2e4	fix(perf): GET-by-id uses per-anchor links; scale PG/WAL read pools
fix/3354-signed-events-failclosed	4-UNMERGED	1	554	2026-09-03	0	1	1	0	1	1	0	3354	1	aca861051	fix(audit): refuse and surface a silently-UNSIGNED signed_events ledger (#3354)
fix/3372-agent-claims-truth	4-UNMERGED	2	2	2026-09-14	0	1	1	0	2	2	0	3372	1	1690e584a	fix(mcp): agent register reads `update` type-strictly and looks the agent up by key, not by scanning
fix/3379-share-caller-owns-source	4-UNMERGED	1	528	2026-09-03	0	1	1	0	1	1	0	3379	1	5f30a417c	fix(mcp-share): resolve the memory_share source through the caller-scoped read funnel (#3379)
fix/3380-consolidate-caller-owns-source	4-UNMERGED	1	528	2026-09-03	0	1	1	0	1	1	0	3380	1	3fe472f4a	fix(consolidate): resolve every consolidation source through the caller-scoped read and ownership ga
fix/3382-archive-read-owner-scope	4-UNMERGED	1	528	2026-09-03	0	1	1	0	1	1	0	3382	1	42b913711	fix(mcp-archive): owner-scope memory_archive_list / _stats and route _restore through the gated call
fix/3383-archive-purge-admin-gate	4-UNMERGED	1	528	2026-09-03	0	1	1	0	1	1	0	3383	1	f055d6806	fix(mcp-archive): check memory_archive_purge as_admin against [admin].agent_ids, admin-gate the memo
fix/3386-kg-query-visibility	4-UNMERGED	1	554	2026-09-02	0	1	1	0	1	1	0	3386	1	23bfae025	fix(mcp): honour kg_query namespace + as_agent on every traversal path (#3386)
fix/3398-agent-registration-authorization	4-UNMERGED	1	554	2026-09-02	0	1	1	0	1	1	0	3398	1	9f64233ae	fix: authorize HTTP agent registration
fix/3399-notify-sender-identity	4-UNMERGED	1	554	2026-09-02	0	1	1	0	1	1	0	3399	0	051819ce5	fix: preserve HTTP notify sender identity (#3399)
fix/3400-postgres-wire-shapes	4-UNMERGED	1	536	2026-09-03	0	1	1	0	1	1	0	3400	0	bd7f1d487	fix: normalize postgres administrative wire shapes (#3400)
fix/3404-canonical-row-projection	4-UNMERGED	1	554	2026-09-03	0	1	1	0	1	1	0	3404	1	7bb73eb09	fix: preserve canonical memory row fields
fix/3420-update-drops-stale-attestation	4-UNMERGED	1	564	2026-09-02	0	1	1	0	1	1	0	3420	1	87c6928b4	fix(update): drop the attestation an update's rewritten envelope invalidated (#3420)
fix/3423-reflect-owner-parity	4-UNMERGED	1	554	2026-09-02	0	1	1	0	1	1	0	3423	1	5e9ecceb7	fix(http): reflect owner + reflects_on edge attestation are backend-identical (#3423)
fix/3433-cli-agent-identity	4-UNMERGED	1	536	2026-09-03	0	1	1	0	1	1	0	3433	1	284251582	fix: bind FX-C3 CLI commands to caller identity
fix/3434-doctor-readonly-identity	4-UNMERGED	1	536	2026-09-03	0	1	1	0	1	1	0	3434	1	05ba397ec	fix: make doctor read-only and caller-aware
fix/3545-wrap-codex-system	4-UNMERGED	1	2	2026-09-12	0	1	1	0	1	1	0	3545	0	e4b99e3c0	fix(#3545): wrap codex fail-closed outside the tested CLI range (U1)
fix/3548-attestation-split-claims-truth	4-UNMERGED	1	2	2026-09-14	0	1	1	0	1	1	0	3548	1	148dc3134	fix(recall): content attestation is named apart from link attestation, and the confidence claim trav
fix/3556-cert-expiry-watch-void	4-UNMERGED	1	2	2026-09-12	0	1	1	0	1	1	0	3556	1	e945b1a78	fix(#3556): cert-expiry watches §5 surface, VOID banner, bind-SHA ancestor
fix/3587-u3-stale-rulings-opus2	4-UNMERGED	1	2	2026-09-12	0	1	1	0	1	1	0	3587	1	5d0557ea4	feat(#3587 U3): curator stale-ruling sweep (sqlite + store-backed), 24 h floor, deterministic state 
fix/3632-helper-param-scanner	4-UNMERGED	1	2	2026-09-12	0	1	1	0	1	1	0	3632	0	7af024783	test(mcp): audit const parameter reads through helpers (#3632)
fix/3645-observability-audit	4-UNMERGED	1	2	2026-09-12	0	1	1	0	1	1	0	3645	1	ebdc14885	docs(audit): report observability gaps for #3645
fix/3650-default-log-filter-fable	4-UNMERGED	1	2	2026-09-12	0	1	1	0	1	1	0	3650	1	74af5c8e6	fix(#3650): default log filter covers every target; RUST_LOG layered last
fix/3651-logging-pipeline-failures	4-UNMERGED	1	2	2026-09-13	0	1	1	0	1	1	0	3651	1	ea76c1e71	fix(logging): a failed log sink refuses boot and delivery loss is counted (#3651)
fix/3655-b7-allowlist-sync-peer-contact	4-UNMERGED	10	2	2026-09-15	0	1	1	0	10	10	0	3655	1	b1330e40e	test(record-stop): B7 allowlist row for storage::sync_peer_record_contact, with the reason (#3655)
fix/3655-doctor-sync-freshness	4-UNMERGED	1	2	2026-09-12	0	1	1	0	1	1	0	3655	1	efe6e1ecf	fix(#3655): doctor Sync keeps unreadable / invalid / empty distinct and ages peers against now
fix/3656-remote-doctor-health	4-UNMERGED	1	2	2026-09-12	0	1	1	0	1	1	0	3656	0	578533cdd	fix(#3656): remote doctor probes /health and reads the fleet counters
fix/3658-dlq-bookkeeping-failures	4-UNMERGED	1	2	2026-09-12	0	1	1	0	1	1	0	3658	0	45d24ed5e	fix(#3658): handle, count and name federation DLQ bookkeeping failures
fix/3660-read-audit-evidence	4-UNMERGED	1	2	2026-09-13	0	1	1	0	1	1	0	3660	0	cd818ee1f	fix(#3660): engaged read decisions — the "DLQ-backed" claim was false; measure the gap, add the stri
fix/3662-nonce-cache-health	4-UNMERGED	1	2	2026-09-13	0	1	1	0	1	1	0	3662	1	5ac733859	fix(#3662): nonce cache reports what it measures on /health, /metrics and doctor
fix/3665-vector-index-rejections-classified	4-UNMERGED	1	2	2026-09-14	0	1	1	0	1	1	0	3665	0	afd875842	fix(#3665): classify vector-index insert rejections — invalid input is WARN + counter, index loss st
fix/3674-dsn-screen-before-sqlx	4-UNMERGED	1	2	2026-09-13	0	1	1	0	1	1	0	3674	1	f64d337bb	WIP fix(#3674): screen store DSN before sqlx parses it
fix/3730-inbox-drain-not-touch	4-UNMERGED	1	2	2026-09-14	0	1	1	0	1	1	0	3730	1	f41a57ea5	fix(#3730): the inbox has a handled state — drain by deleting; reads never mark; inbox deletes archi
fix/3733-keydir-fixtures-guard	4-UNMERGED	1	2	2026-09-14	0	1	1	0	1	1	0	3733	1	337b276ae	test(#3733): key-dir fixtures use mkdir_0700; gate refuses bare-created key dirs
fix/age-deferred-cluster	4-UNMERGED	2896	4646	2026-07-24	0	1	1	0	2896	2625	3	-	-1	3501a251c	Merge remote-tracking branch 'origin/release/v1.0.0' into fix/age-deferred-cluster
infra/do-perf-tls	4-UNMERGED	3031	4646	2026-08-01	0	1	1	0	3031	2702	3	-	-1	353fb2fd1	infra(do-perf): dedicated measurement tier spliced from the certified stack, with PostgreSQL TLS enf
refactor/1802-s1-doctor	4-UNMERGED	2774	4646	2026-07-17	0	1	1	0	2774	2518	3	1802	1	d7e2913f9	refactor(#1802): S1 — extract storage/doctor.rs from the storage/mod.rs monolith (R-05 proof-of-appr
refactor/1802-s1-doctor-v2	4-UNMERGED	2864	4646	2026-07-21	0	1	1	0	2864	2594	3	1802	1	d522edca5	chore: fold onto release HEAD
test/2285-synthesis-telemetry-lock	4-UNMERGED	2864	4646	2026-07-21	0	1	1	0	2864	2595	3	2285	1	419488431	test(#2285): serialize synthesis prompt-telemetry tests behind a shared lock
test/2303-fed-send-decrypts-pin	4-UNMERGED	2874	4646	2026-07-21	0	1	1	0	2874	2604	3	2303	1	a922ee30a	Merge remote-tracking branch 'origin/release/v1.0.0' into test/2303-fed-send-decrypts-pin
main	5-PROTECTED	56	1900	2026-09-17	0	46	0	1	56	51	0	-	-1	96b8c6948	Merge pull request #3765 from alphaonedev/docs/remove-certification-mark-language
release/v0.8.1	5-PROTECTED	2511	4646	2026-06-29	0	1	1	0	2511	2276	3	-	-1	44565a781	docs(pages): fix current-facing schema-version drift v70->v71
rehearsal/audit-wip	5-PROTECTED	283	2	2026-09-17	3769	0	0	0	0	0	0	-	-1	436459898	fix(#3404-amend): derive sync-since projection from the canonical row list
release/v0.7.0	5-PROTECTED	2108	4646	2026-06-12	0	0	0	0	2108	1893	3	-	-1	4d563a485	docs(release): add world-class v0.7.0 GA release-body page
release/v0.7.1	5-PROTECTED	2187	4646	2026-06-15	0	0	0	0	2187	1955	3	-	-1	9b460a227	docs(pages): add Distribution channels section to v0.7.1 release page
release/v0.8.0	5-PROTECTED	2474	4646	2026-06-28	0	0	0	0	2474	2239	3	-	-1	d984544df	docs(v0.8.1): carve out the pre-v0.9.0 defect-closure work prompt (Patch 1) [skip ci]
release/v0.9.0	5-PROTECTED	2620	4646	2026-07-08	0	0	0	0	2620	2383	3	-	-1	59695ad08	docs: warn all users — non-signing MCP clients (Claude Code) 403 under required attestation
release/v1.0.0	5-PROTECTED	0	0	2026-09-18	0	0	0	0	0	0	0	-	-1	79d516d2a	Merge pull request #3779 from alphaonedev/docs/reviews-c2c-3x7
